Entry	Reviewed	Entry Name	Protein names	Gene Names	Gene Ontology (biological process)
G5EA30	unreviewed	G5EA30_HUMAN	CUG triplet repeat, RNA binding protein 1, isoform CRA_c (CUGBP Elav-like family member 1)	CELF1 CUGBP1 hCG_25183	cerebral cortex development [GO:0021987]; mRNA splice site recognition [GO:0006376]; positive regulation of multicellular organism growth [GO:0040018]; regulation of alternative mRNA splicing, via spliceosome [GO:0000381]; spermatid development [GO:0007286]
H0YGF3	unreviewed	H0YGF3_HUMAN	Pre-mRNA-processing factor 19 (EC 2.3.2.27)	PRPF19	DNA repair [GO:0006281]; mRNA splicing, via spliceosome [GO:0000398]; protein K63-linked ubiquitination [GO:0070534]
H0YGZ5	unreviewed	H0YGZ5_HUMAN	Pre-mRNA-processing factor 19 (EC 2.3.2.27)	PRPF19	DNA repair [GO:0006281]; mRNA splicing, via spliceosome [GO:0000398]; protein K63-linked ubiquitination [GO:0070534]
J3KN38	unreviewed	J3KN38_HUMAN	Methylosome subunit pICln (Chloride channel, nucleotide sensitive 1A) (Chloride conductance regulatory protein ICln)	CLNS1A	cell volume homeostasis [GO:0006884]; chloride transport [GO:0006821]; spliceosomal snRNP assembly [GO:0000387]
J3KPP4	unreviewed	J3KPP4_HUMAN	Luc7-like protein	LUC7L3 CROP hCG_27416	mRNA splice site recognition [GO:0006376]
K7END7	unreviewed	K7END7_HUMAN	RNA helicase (EC 3.6.4.13)	DHX8 hCG_28537	mRNA splicing, via spliceosome [GO:0000398]
O75526	reviewed	RMXL2_HUMAN	RNA-binding motif protein, X-linked-like-2 (Testis-specific heterogeneous nuclear ribonucleoprotein G-T) (hnRNP G-T)	RBMXL2 HNRNPGT	mRNA splicing, via spliceosome [GO:0000398]
Q32P51	reviewed	RA1L2_HUMAN	Heterogeneous nuclear ribonucleoprotein A1-like 2 (hnRNP A1-like 2) (hnRNP core protein A1-like 2)	HNRNPA1L2 HNRNPA1L	mRNA splicing, via spliceosome [GO:0000398]; mRNA transport [GO:0051028]
Q59GF4	unreviewed	Q59GF4_HUMAN	non-specific serine/threonine protein kinase (EC 2.7.11.1)		intracellular signal transduction [GO:0035556]; regulation of mRNA processing [GO:0050684]; spliceosomal complex assembly [GO:0000245]
Q66K91	unreviewed	Q66K91_HUMAN	Small nuclear ribonucleoprotein-associated protein	SNRPB hCG_2039421	mRNA splicing, via spliceosome [GO:0000398]
Q6FHM6	unreviewed	Q6FHM6_HUMAN	NHP2-like protein 1	NHP2L1 hCG_41538	box C/D snoRNP assembly [GO:0000492]; maturation of LSU-rRNA [GO:0000470]; maturation of SSU-rRNA [GO:0030490]; mRNA splicing, via spliceosome [GO:0000398]; single fertilization [GO:0007338]
Q6ZP01	reviewed	RBM44_HUMAN	RNA-binding protein 44 (RNA-binding motif protein 44)	RBM44	mRNA splicing, via spliceosome [GO:0000398]
Q7Z5A3	unreviewed	Q7Z5A3_HUMAN	Small nuclear ribonucleoprotein Sm D1 (snRNP core protein D1)	SNRPD1	spliceosomal snRNP assembly [GO:0000387]
Q9Y312	reviewed	AAR2_HUMAN	Protein AAR2 homolog (AAR2 splicing factor homolog)	AAR2 C20orf4 CGI-23 PRO0225	spliceosomal tri-snRNP complex assembly [GO:0000244]
A0A024R7B0	unreviewed	A0A024R7B0_HUMAN	Ubiquitin-like protein 5	UBL5 hCG_2033693	mRNA splicing, via spliceosome [GO:0000398]; protein modification process [GO:0036211]
A0A024RCM3	unreviewed	A0A024RCM3_HUMAN	Spliceosome RNA helicase DDX39B (EC 3.6.4.13) (56 kDa U2AF65-associated protein) (DEAD box protein UAP56)		mRNA export from nucleus [GO:0006406]; mRNA splicing, via spliceosome [GO:0000398]
A0A087X1B2	unreviewed	A0A087X1B2_HUMAN	ubiquitinyl hydrolase 1 (EC 3.4.19.12)	USP39	spliceosomal complex assembly [GO:0000245]
A0A090N8Y5	unreviewed	A0A090N8Y5_HUMAN	U6 snRNA-associated Sm-like protein LSm5	LSM5 hCG_37327 tcag7.675	mRNA splicing, via spliceosome [GO:0000398]; response to bacterium [GO:0009617]
A0A0A0MRN0	unreviewed	A0A0A0MRN0_HUMAN	Pre-mRNA-splicing factor 38B	PRPF38B hCG_39919	mRNA splicing, via spliceosome [GO:0000398]
A0A0A6YYJ8	unreviewed	A0A0A6YYJ8_HUMAN	Putative RNA-binding protein Luc7-like 2	LUC7L2	mRNA splice site recognition [GO:0006376]
A0A0C4DGD2	unreviewed	A0A0C4DGD2_HUMAN	Pre-mRNA-splicing factor SLU7	SLU7	mRNA splicing, via spliceosome [GO:0000398]
A0A0S2Z4W4	unreviewed	A0A0S2Z4W4_HUMAN	RNA binding motif protein 10 isoform 2	RBM10	3'-UTR-mediated mRNA stabilization [GO:0070935]; mRNA splicing, via spliceosome [GO:0000398]; negative regulation of mRNA splicing, via spliceosome [GO:0048025]; negative regulation of transcription by RNA polymerase II [GO:0000122]; negative regulation of vascular associated smooth muscle cell proliferation [GO:1904706]; positive regulation of vascular associated smooth muscle cell apoptotic process [GO:1905461]; vascular associated smooth muscle cell apoptotic process [GO:1905288]; vascular associated smooth muscle cell proliferation [GO:1990874]
A0A0S2Z4X1	unreviewed	A0A0S2Z4X1_HUMAN	Epididymis secretory sperm binding protein (RNA binding motif protein 10 isoform 1)	RBM10	mRNA splicing, via spliceosome [GO:0000398]
A0A0S2Z4Z0	unreviewed	A0A0S2Z4Z0_HUMAN	RNA binding motif protein 14 isoform 1	RBM14	apoptotic process [GO:0006915]; centriole assembly [GO:0098534]; gastrulation [GO:0007369]; mRNA splicing, via spliceosome [GO:0000398]; regulation of response to DNA integrity checkpoint signaling [GO:1902151]
A0A0S2Z504	unreviewed	A0A0S2Z504_HUMAN	Serine/arginine-rich splicing factor 10 isoform 1	SRSF10	cytosolic transport [GO:0016482]; mRNA splicing, via spliceosome [GO:0000398]; negative regulation of mRNA splicing, via spliceosome [GO:0048025]
A0A0S2Z5E9	unreviewed	A0A0S2Z5E9_HUMAN	CWF19-like protein 1	CWF19L1	mRNA splicing, via spliceosome [GO:0000398]
A0A2R8Y4L2	reviewed	RA1L3_HUMAN	Heterogeneous nuclear ribonucleoprotein A1-like 3 (Heterogeneous nuclear ribonucleoprotein A1 pseudogene 48)	HNRNPA1L3 HNRNPA1P48	mRNA splicing, via spliceosome [GO:0000398]
A0A384NL58	unreviewed	A0A384NL58_HUMAN	Heterogeneous nuclear ribonucleoproteins A2/B1		mRNA splicing, via spliceosome [GO:0000398]; mRNA transport [GO:0051028]
A0A3B3IU42	unreviewed	A0A3B3IU42_HUMAN	Gem-associated protein 2	GEMIN2	spliceosomal complex assembly [GO:0000245]; spliceosomal snRNP assembly [GO:0000387]
A0A3B3IUA2	unreviewed	A0A3B3IUA2_HUMAN	NHP2-like protein 1	SNU13	mRNA splicing, via spliceosome [GO:0000398]; ribosome biogenesis [GO:0042254]
A0A6Q8PFP4	unreviewed	A0A6Q8PFP4_HUMAN	Protein arginine N-methyltransferase (EC 2.1.1.321)	PRMT7	cell differentiation [GO:0030154]; methylation [GO:0032259]; spliceosomal snRNP assembly [GO:0000387]
A0A7P0T9U7	unreviewed	A0A7P0T9U7_HUMAN	Splicing factor 1	SF1	mRNA splicing, via spliceosome [GO:0000398]
A0A8I5KRH1	unreviewed	A0A8I5KRH1_HUMAN	Zinc finger CCCH-type, RNA binding motif and serine/arginine rich 2	ZRSR2	mRNA splicing, via spliceosome [GO:0000398]
A0A8I5KRW2	unreviewed	A0A8I5KRW2_HUMAN	Protein arginine N-methyltransferase (EC 2.1.1.321)	PRMT7	cell differentiation [GO:0030154]; methylation [GO:0032259]; spliceosomal snRNP assembly [GO:0000387]
A0A8I5KSD0	unreviewed	A0A8I5KSD0_HUMAN	Zinc finger CCCH-type, RNA binding motif and serine/arginine rich 2	ZRSR2	mRNA splicing, via spliceosome [GO:0000398]
A0A8I5KXS9	unreviewed	A0A8I5KXS9_HUMAN	Protein arginine N-methyltransferase (EC 2.1.1.321)	PRMT7	cell differentiation [GO:0030154]; methylation [GO:0032259]; spliceosomal snRNP assembly [GO:0000387]
A0A8I5KYD6	unreviewed	A0A8I5KYD6_HUMAN	Protein arginine N-methyltransferase (EC 2.1.1.321)	PRMT7	cell differentiation [GO:0030154]; methylation [GO:0032259]; spliceosomal snRNP assembly [GO:0000387]
A0A8I5KZ92	unreviewed	A0A8I5KZ92_HUMAN	Protein arginine N-methyltransferase (EC 2.1.1.321)	PRMT7	cell differentiation [GO:0030154]; methylation [GO:0032259]; spliceosomal snRNP assembly [GO:0000387]
A0A8I5QKS0	unreviewed	A0A8I5QKS0_HUMAN	Zinc finger CCCH-type, RNA binding motif and serine/arginine rich 2	ZRSR2	mRNA splicing, via spliceosome [GO:0000398]
A0A8J9FN78	unreviewed	A0A8J9FN78_HUMAN	Gem-associated protein 2	GEMIN2	spliceosomal complex assembly [GO:0000245]; spliceosomal snRNP assembly [GO:0000387]
A0A9L9PXE4	unreviewed	A0A9L9PXE4_HUMAN	Splicing factor 1	SF1	mRNA splicing, via spliceosome [GO:0000398]
A0A9L9PXR5	unreviewed	A0A9L9PXR5_HUMAN	Splicing factor 1	SF1	mRNA splicing, via spliceosome [GO:0000398]
A0JLT9	unreviewed	A0JLT9_HUMAN	SF3B1 protein	SF3B1	spliceosomal complex assembly [GO:0000245]
A0MNN4	unreviewed	A0MNN4_HUMAN	WD40 repeat-containing protein SMU1 (Smu-1 suppressor of mec-8 and unc-52 protein homolog)	SMU1 hCG_30278	mRNA splicing, via spliceosome [GO:0000398]
A0PJH5	unreviewed	A0PJH5_HUMAN	SF3B1 protein	SF3B1	spliceosomal complex assembly [GO:0000245]
A4D0W0	unreviewed	A4D0W0_HUMAN	U6 snRNA-associated Sm-like protein LSm8	LSM8 hCG_14869 tcag7.58	mRNA splicing, via spliceosome [GO:0000398]
A6NHK2	unreviewed	A6NHK2_HUMAN	Small nuclear ribonucleoprotein E (snRNP-E) (Sm protein E)	SNRPE	spliceosomal snRNP assembly [GO:0000387]
A6PVI3	reviewed	NCB2L_HUMAN	Nuclear cap-binding protein subunit 2-like	NCBP2L	mRNA cis splicing, via spliceosome [GO:0045292]; mRNA splicing, via spliceosome [GO:0000398]
A8K355	unreviewed	A8K355_HUMAN	cDNA FLJ76385, highly similar to Homo sapiens splicing factor 3b, subunit 1, 155kDa (SF3B1), transcript variant 2, mRNA		spliceosomal complex assembly [GO:0000245]
A8K3C5	unreviewed	A8K3C5_HUMAN	Luc7-like protein		mRNA splice site recognition [GO:0006376]
A8K4Z6	unreviewed	A8K4Z6_HUMAN	BUD13 homolog		mRNA splicing, via spliceosome [GO:0000398]
A8K6F0	unreviewed	A8K6F0_HUMAN	RNA helicase aquarius		mRNA splicing, via spliceosome [GO:0000398]
A8K6G9	unreviewed	A8K6G9_HUMAN	RNA helicase (EC 3.6.4.13)		mRNA splicing, via spliceosome [GO:0000398]
A8K6J9	unreviewed	A8K6J9_HUMAN	RNA helicase (EC 3.6.4.13)		spliceosomal complex disassembly [GO:0000390]
A8KA56	unreviewed	A8KA56_HUMAN	RNA helicase (EC 3.6.4.13)		mRNA splicing, via spliceosome [GO:0000398]
A8KAP3	unreviewed	A8KAP3_HUMAN	116 kDa U5 small nuclear ribonucleoprotein component (U5 snRNP-specific protein, 116 kDa)		mRNA splicing, via spliceosome [GO:0000398]
A8KAQ5	unreviewed	A8KAQ5_HUMAN	U1 small nuclear ribonucleoprotein 70 kDa		mRNA splicing, via spliceosome [GO:0000398]
A8MYV2	unreviewed	A8MYV2_HUMAN	LUC7 like (LUC7-like (S. cerevisiae))	LUC7L hCG_22425 LA16c-OS12.1-007	mRNA splice site recognition [GO:0006376]
B0AZV0	unreviewed	B0AZV0_HUMAN	Serine-threonine kinase receptor-associated protein		spliceosomal snRNP assembly [GO:0000387]
B1AHD1	unreviewed	B1AHD1_HUMAN	NHP2-like protein 1	SNU13	mRNA splicing, via spliceosome [GO:0000398]; ribosome biogenesis [GO:0042254]
B1AK66	unreviewed	B1AK66_HUMAN	Smad nuclear interacting protein 1 (cDNA, FLJ96650, Homo sapiens Smad nuclear interacting protein (SNIP1), mRNA)	SNIP1 hCG_25684	maintenance of RNA location [GO:0051237]; miRNA processing [GO:0035196]; mRNA splicing, via spliceosome [GO:0000398]; negative regulation of canonical NF-kappaB signal transduction [GO:0043124]; negative regulation of protein dephosphorylation [GO:0035308]
B2R5H5	unreviewed	B2R5H5_HUMAN	U6 snRNA-associated Sm-like protein LSm3	LSM3	mRNA splicing, via spliceosome [GO:0000398]; P-body assembly [GO:0033962]
B2R6F3	unreviewed	B2R6F3_HUMAN	Epididymis secretory sperm binding protein (Splicing factor arginine/serine-rich 3) (Splicing factor, arginine/serine-rich 3, isoform CRA_d) (cDNA, FLJ92926, Homo sapiens splicing factor, arginine/serine-rich 3 (SFRS3), mRNA)	SFRS3 hCG_14802	cellular response to leukemia inhibitory factor [GO:1990830]; mRNA splicing, via spliceosome [GO:0000398]
B2R791	unreviewed	B2R791_HUMAN	U4/U6 small nuclear ribonucleoprotein Prp3 (Pre-mRNA-splicing factor 3)		mRNA splicing, via spliceosome [GO:0000398]
B2R802	unreviewed	B2R802_HUMAN	U1 small nuclear ribonucleoprotein A		mRNA splicing, via spliceosome [GO:0000398]
B2RA86	unreviewed	B2RA86_HUMAN	CUGBP Elav-like family member 2 (Bruno-like protein 3) (CUG triplet repeat RNA-binding protein 2) (CUG-BP- and ETR-3-like factor 2) (RNA-binding protein BRUNOL-3)		mRNA splice site recognition [GO:0006376]; regulation of alternative mRNA splicing, via spliceosome [GO:0000381]
B2RBA0	unreviewed	B2RBA0_HUMAN	Pre-mRNA-splicing factor SLU7		mRNA splicing, via spliceosome [GO:0000398]
B2RBX8	unreviewed	B2RBX8_HUMAN	Pre-mRNA-splicing factor SYF2		mRNA splicing, via spliceosome [GO:0000398]
B3KPV0	unreviewed	B3KPV0_HUMAN	cDNA FLJ32246 fis, clone PROST1000097, highly similar to U1 SMALL NUCLEAR RIBONUCLEOPROTEIN 70 kDa		mRNA splicing, via spliceosome [GO:0000398]
B3KRK2	unreviewed	B3KRK2_HUMAN	RNA helicase (EC 3.6.4.13)	DDX41 hCG_2039392	mRNA splicing, via spliceosome [GO:0000398]
B3KRR1	unreviewed	B3KRR1_HUMAN	RNA-binding protein Luc7-like		mRNA splice site recognition [GO:0006376]
B3KSL5	unreviewed	B3KSL5_HUMAN	RNA-binding protein Luc7-like		mRNA splice site recognition [GO:0006376]
B3KUZ1	unreviewed	B3KUZ1_HUMAN	Probable splicing factor YJU2B (Coiled-coil domain-containing protein 130)		mRNA splicing, via spliceosome [GO:0000398]
B3KX19	unreviewed	B3KX19_HUMAN	116 kDa U5 small nuclear ribonucleoprotein component (U5 snRNP-specific protein, 116 kDa)		mRNA splicing, via spliceosome [GO:0000398]
B3KY11	unreviewed	B3KY11_HUMAN	RNA helicase (EC 3.6.4.13)		mRNA splicing, via spliceosome [GO:0000398]
B3KY60	unreviewed	B3KY60_HUMAN	cDNA FLJ16777 fis, clone BRHIP2029567, highly similar to Cell division cycle 5-like protein		cell division [GO:0051301]; mRNA splicing, via spliceosome [GO:0000398]
B4DDE7	unreviewed	B4DDE7_HUMAN	CUGBP Elav-like family member 2 (Bruno-like protein 3) (CUG triplet repeat RNA-binding protein 2) (CUG-BP- and ETR-3-like factor 2) (RNA-binding protein BRUNOL-3)		mRNA splice site recognition [GO:0006376]; regulation of alternative mRNA splicing, via spliceosome [GO:0000381]
B4DDK7	unreviewed	B4DDK7_HUMAN	cDNA FLJ51792, highly similar to Smad nuclear-interacting protein 1		maintenance of RNA location [GO:0051237]; miRNA processing [GO:0035196]; mRNA splicing, via spliceosome [GO:0000398]; negative regulation of protein dephosphorylation [GO:0035308]
B4DEG7	unreviewed	B4DEG7_HUMAN	SNW domain-containing protein 1		mRNA splicing, via spliceosome [GO:0000398]
B4DET0	unreviewed	B4DET0_HUMAN	RNA helicase (EC 3.6.4.13)		mRNA splicing, via spliceosome [GO:0000398]
B4DFD7	unreviewed	B4DFD7_HUMAN	cDNA FLJ55457, highly similar to ATP-dependent RNA helicase DHX8		spliceosomal complex disassembly [GO:0000390]
B4DH55	unreviewed	B4DH55_HUMAN	RNA helicase (EC 3.6.4.13)		mRNA export from nucleus [GO:0006406]; mRNA splicing, via spliceosome [GO:0000398]
B4DJ96	unreviewed	B4DJ96_HUMAN	Luc7-like protein		mRNA splice site recognition [GO:0006376]
B4DJM2	unreviewed	B4DJM2_HUMAN	Nuclear cap-binding protein subunit 2 (20 kDa nuclear cap-binding protein)		mRNA cis splicing, via spliceosome [GO:0045292]; regulatory ncRNA-mediated gene silencing [GO:0031047]
B4DJU4	unreviewed	B4DJU4_HUMAN	Splicing factor 1		mRNA splicing, via spliceosome [GO:0000398]; regulation of mRNA splicing, via spliceosome [GO:0048024]
B4DLS8	unreviewed	B4DLS8_HUMAN	U4/U6 small nuclear ribonucleoprotein Prp3 (Pre-mRNA-splicing factor 3)		mRNA splicing, via spliceosome [GO:0000398]
B4DLV6	unreviewed	B4DLV6_HUMAN	cDNA FLJ57163, moderately similar to Smad nuclear-interacting protein 1		maintenance of RNA location [GO:0051237]; miRNA processing [GO:0035196]; mRNA splicing, via spliceosome [GO:0000398]; negative regulation of protein dephosphorylation [GO:0035308]
B4DM28	unreviewed	B4DM28_HUMAN	U4/U6 small nuclear ribonucleoprotein Prp3 (Pre-mRNA-splicing factor 3)		mRNA splicing, via spliceosome [GO:0000398]
B4DM30	unreviewed	B4DM30_HUMAN	RNA helicase (EC 3.6.4.13)	DHX38 hCG_33013	mRNA splicing, via spliceosome [GO:0000398]
B4DN69	unreviewed	B4DN69_HUMAN	RNA helicase (EC 3.6.4.13)		mRNA splicing, via spliceosome [GO:0000398]
B4DP52	unreviewed	B4DP52_HUMAN	Spliceosome RNA helicase DDX39B (EC 3.6.4.13) (56 kDa U2AF65-associated protein) (DEAD box protein UAP56)	hCG_2005638	mRNA export from nucleus [GO:0006406]; mRNA splicing, via spliceosome [GO:0000398]
B4DQL3	unreviewed	B4DQL3_HUMAN	cDNA FLJ51939, highly similar to Homo sapiens trinucleotide repeat containing 4 (TNRC4), mRNA		mRNA splice site recognition [GO:0006376]; regulation of alternative mRNA splicing, via spliceosome [GO:0000381]
B4DS31	unreviewed	B4DS31_HUMAN	CUGBP Elav-like family member 2 (Bruno-like protein 3) (CUG triplet repeat RNA-binding protein 2) (CUG-BP- and ETR-3-like factor 2) (RNA-binding protein BRUNOL-3)		mRNA splice site recognition [GO:0006376]; regulation of alternative mRNA splicing, via spliceosome [GO:0000381]
B4DSE4	unreviewed	B4DSE4_HUMAN	Splicing factor 1		mRNA splicing, via spliceosome [GO:0000398]; regulation of mRNA splicing, via spliceosome [GO:0048024]
B4DSH1	unreviewed	B4DSH1_HUMAN	cDNA FLJ51295, highly similar to Cell division cycle 5-like protein		cell division [GO:0051301]; mRNA splicing, via spliceosome [GO:0000398]
B4DSX7	unreviewed	B4DSX7_HUMAN	Splicing factor Cactin		mRNA cis splicing, via spliceosome [GO:0045292]; negative regulation of innate immune response [GO:0045824]
B4DSZ2	unreviewed	B4DSZ2_HUMAN	CUGBP Elav-like family member 2 (Bruno-like protein 3) (CUG triplet repeat RNA-binding protein 2) (CUG-BP- and ETR-3-like factor 2) (RNA-binding protein BRUNOL-3)		mRNA splice site recognition [GO:0006376]; regulation of alternative mRNA splicing, via spliceosome [GO:0000381]
B4DT00	unreviewed	B4DT00_HUMAN	CUGBP Elav-like family member 2 (Bruno-like protein 3) (CUG triplet repeat RNA-binding protein 2) (CUG-BP- and ETR-3-like factor 2) (RNA-binding protein BRUNOL-3)		mRNA splice site recognition [GO:0006376]; regulation of alternative mRNA splicing, via spliceosome [GO:0000381]
B4DUU3	unreviewed	B4DUU3_HUMAN	cDNA FLJ57162, highly similar to Smad nuclear-interacting protein 1		maintenance of RNA location [GO:0051237]; miRNA processing [GO:0035196]; mRNA splicing, via spliceosome [GO:0000398]; negative regulation of protein dephosphorylation [GO:0035308]
B4DVD6	unreviewed	B4DVD6_HUMAN	cDNA FLJ60171, highly similar to Small nuclear ribonucleoprotein-associated protein B		mRNA splicing, via spliceosome [GO:0000398]
B4DVS0	unreviewed	B4DVS0_HUMAN	Small nuclear ribonucleoprotein-associated protein	SNRPB hCG_2039421	mRNA splicing, via spliceosome [GO:0000398]
B4DWW8	unreviewed	B4DWW8_HUMAN	U4/U6 small nuclear ribonucleoprotein Prp31 (Pre-mRNA-processing factor 31)		spliceosomal tri-snRNP complex assembly [GO:0000244]
B4DX42	unreviewed	B4DX42_HUMAN	Splicing factor 1		mRNA splicing, via spliceosome [GO:0000398]; regulation of mRNA splicing, via spliceosome [GO:0048024]
B4DX78	unreviewed	B4DX78_HUMAN	RNA helicase (EC 3.6.4.13)		mRNA export from nucleus [GO:0006406]; mRNA splicing, via spliceosome [GO:0000398]
B4DY36	unreviewed	B4DY36_HUMAN	SNW domain-containing protein 1		mRNA splicing, via spliceosome [GO:0000398]
B4DZB1	unreviewed	B4DZB1_HUMAN	116 kDa U5 small nuclear ribonucleoprotein component (U5 snRNP-specific protein, 116 kDa)		mRNA splicing, via spliceosome [GO:0000398]
B4DZQ5	unreviewed	B4DZQ5_HUMAN	Serine/threonine-protein kinase PRP4 homolog (EC 2.7.11.1) (PRP4 pre-mRNA-processing factor 4 homolog)		mRNA cis splicing, via spliceosome [GO:0045292]
B4DZQ7	unreviewed	B4DZQ7_HUMAN	RNA helicase (EC 3.6.4.13)		alternative mRNA splicing, via spliceosome [GO:0000380]
B4E0Y8	unreviewed	B4E0Y8_HUMAN	Pre-mRNA-splicing factor SYF2		mRNA splicing, via spliceosome [GO:0000398]
B5BU08	unreviewed	B5BU08_HUMAN	U2 small nuclear RNA auxillary factor 1 isoform a	U2AF1	mRNA splicing, via spliceosome [GO:0000398]
B7Z1U2	unreviewed	B7Z1U2_HUMAN	Probable splicing factor YJU2B (Coiled-coil domain-containing protein 130)		mRNA splicing, via spliceosome [GO:0000398]
B7Z7L9	unreviewed	B7Z7L9_HUMAN	ubiquitinyl hydrolase 1 (EC 3.4.19.12)		spliceosomal complex assembly [GO:0000245]
B7Z8F4	unreviewed	B7Z8F4_HUMAN	RNA helicase (EC 3.6.4.13)		spliceosomal complex disassembly [GO:0000390]
B7Z9X2	unreviewed	B7Z9X2_HUMAN	SNW domain-containing protein 1		mRNA splicing, via spliceosome [GO:0000398]
B9A018	unreviewed	B9A018_HUMAN	ubiquitinyl hydrolase 1 (EC 3.4.19.12)	USP39	spliceosomal complex assembly [GO:0000245]
C9JIZ0	unreviewed	C9JIZ0_HUMAN	U6 snRNA-associated Sm-like protein LSm8	LSM8 hCG_14869	mRNA splicing, via spliceosome [GO:0000398]
C9JL41	unreviewed	C9JL41_HUMAN	Luc7-like protein	LUC7L3	mRNA splice site recognition [GO:0006376]
C9JNV3	unreviewed	C9JNV3_HUMAN	U6 snRNA-associated Sm-like protein LSm8	LSM8	mRNA splicing, via spliceosome [GO:0000398]
C9JVQ0	unreviewed	C9JVQ0_HUMAN	Small nuclear ribonucleoprotein G (snRNP-G)	SNRPG	spliceosomal snRNP assembly [GO:0000387]
D6RA26	unreviewed	D6RA26_HUMAN	Pleiotropic regulator 1	PLRG1	mRNA splicing, via spliceosome [GO:0000398]
D6RC52	unreviewed	D6RC52_HUMAN	H/ACA ribonucleoprotein complex subunit 2	NHP2	mRNA splicing, via spliceosome [GO:0000398]
D6RCB9	unreviewed	D6RCB9_HUMAN	H/ACA ribonucleoprotein complex subunit 2	NHP2	mRNA splicing, via spliceosome [GO:0000398]
D6RDI2	unreviewed	D6RDI2_HUMAN	Luc7-like protein	LUC7L3	mRNA splice site recognition [GO:0006376]
E5RGM7	unreviewed	E5RGM7_HUMAN	Pre-mRNA-splicing factor SLU7	SLU7	mRNA splicing, via spliceosome [GO:0000398]
E5RK41	unreviewed	E5RK41_HUMAN	Pre-mRNA-splicing factor SLU7	SLU7	mRNA splicing, via spliceosome [GO:0000398]
E7EVX8	unreviewed	E7EVX8_HUMAN	U4/U6 small nuclear ribonucleoprotein Prp31 (Pre-mRNA-processing factor 31)	PRPF31	spliceosomal tri-snRNP complex assembly [GO:0000244]
E9PC62	unreviewed	E9PC62_HUMAN	CUGBP Elav-like family member 2 (Bruno-like protein 3) (CUG triplet repeat RNA-binding protein 2) (CUG-BP- and ETR-3-like factor 2) (RNA-binding protein BRUNOL-3)	CELF2	mRNA splice site recognition [GO:0006376]
F2Z2Y6	unreviewed	F2Z2Y6_HUMAN	U6 snRNA-associated Sm-like protein LSm8	LSM8	mRNA splicing, via spliceosome [GO:0000398]
F5H013	unreviewed	F5H013_HUMAN	Small nuclear ribonucleoprotein G (snRNP-G)	SNRPG	spliceosomal snRNP assembly [GO:0000387]
F5H578	unreviewed	F5H578_HUMAN	Pre-mRNA processing factor 40 homolog A	PRPF40A	mRNA cis splicing, via spliceosome [GO:0045292]
F6WVI0	unreviewed	F6WVI0_HUMAN	Nuclear cap-binding protein subunit 2 (20 kDa nuclear cap-binding protein)	NCBP2 hCG_40296	mRNA cis splicing, via spliceosome [GO:0045292]; regulatory ncRNA-mediated gene silencing [GO:0031047]
F8VXY6	unreviewed	F8VXY6_HUMAN	Zinc finger CCHC-type and RNA-binding motif-containing protein 1 (U11/U12 small nuclear ribonucleoprotein 31 kDa protein)	ZCRB1	mRNA splicing, via spliceosome [GO:0000398]
G3V3A4	unreviewed	G3V3A4_HUMAN	SNW domain-containing protein 1	SNW1	mRNA splicing, via spliceosome [GO:0000398]
G3V4X8	unreviewed	G3V4X8_HUMAN	SNW domain-containing protein 1	SNW1	mRNA splicing, via spliceosome [GO:0000398]
G3V5R3	unreviewed	G3V5R3_HUMAN	SNW domain-containing protein 1	SNW1	mRNA splicing, via spliceosome [GO:0000398]
H0YA81	unreviewed	H0YA81_HUMAN	Luc7-like protein	LUC7L3	mRNA splice site recognition [GO:0006376]
H0YDJ3	unreviewed	H0YDJ3_HUMAN	Serine/threonine-protein kinase PRP4 homolog (EC 2.7.11.1) (PRP4 pre-mRNA-processing factor 4 homolog)	PRP4K	mRNA cis splicing, via spliceosome [GO:0045292]
H3BN11	unreviewed	H3BN11_HUMAN	Thioredoxin like 4B	TXNL4B	mRNA splicing, via spliceosome [GO:0000398]
H3BRD3	unreviewed	H3BRD3_HUMAN	Protein arginine N-methyltransferase (EC 2.1.1.321)	PRMT7	cell differentiation [GO:0030154]; methylation [GO:0032259]; spliceosomal snRNP assembly [GO:0000387]
H3BT13	unreviewed	H3BT13_HUMAN	Small nuclear ribonucleoprotein Sm D3 (Sm-D3) (snRNP core protein D3)	SNRPD3	spliceosomal snRNP assembly [GO:0000387]
H3BUL8	unreviewed	H3BUL8_HUMAN	Thioredoxin like 4B	TXNL4B	mRNA splicing, via spliceosome [GO:0000398]
H7C561	unreviewed	H7C561_HUMAN	Splicing factor 1	SF1	mRNA splicing, via spliceosome [GO:0000398]
H7C5U7	unreviewed	H7C5U7_HUMAN	Luc7-like protein	LUC7L3	mRNA splice site recognition [GO:0006376]
I3L2C7	unreviewed	I3L2C7_HUMAN	Gem nuclear organelle associated protein 4	GEMIN4	rRNA processing [GO:0006364]; spliceosomal snRNP assembly [GO:0000387]
I3L399	unreviewed	I3L399_HUMAN	Gem nuclear organelle associated protein 4	GEMIN4	rRNA processing [GO:0006364]; spliceosomal snRNP assembly [GO:0000387]
I3L4A4	unreviewed	I3L4A4_HUMAN	Gem nuclear organelle associated protein 4	GEMIN4	rRNA processing [GO:0006364]; spliceosomal snRNP assembly [GO:0000387]
I3L4M4	unreviewed	I3L4M4_HUMAN	Gem nuclear organelle associated protein 4	GEMIN4	rRNA processing [GO:0006364]; spliceosomal snRNP assembly [GO:0000387]
