Entry	Reviewed	Entry Name	Protein names	Gene Names	Gene Ontology (biological process)
Q86WV6	reviewed	STING_HUMAN	Stimulator of interferon genes protein (hSTING) (Endoplasmic reticulum interferon stimulator) (ERIS) (Mediator of IRF3 activation) (hMITA) (Transmembrane protein 173)	STING1 ERIS MITA STING TMEM173	activation of innate immune response [GO:0002218]; antiviral innate immune response [GO:0140374]; autophagosome assembly [GO:0000045]; cellular response to exogenous dsRNA [GO:0071360]; cellular response to interferon-beta [GO:0035458]; cellular response to organic cyclic compound [GO:0071407]; cGAS/STING signaling pathway [GO:0140896]; cytoplasmic pattern recognition receptor signaling pathway [GO:0002753]; defense response to virus [GO:0051607]; innate immune response [GO:0045087]; pattern recognition receptor signaling pathway [GO:0002221]; positive regulation of defense response to virus by host [GO:0002230]; positive regulation of DNA-binding transcription factor activity [GO:0051091]; positive regulation of interferon-beta production [GO:0032728]; positive regulation of macroautophagy [GO:0016239]; positive regulation of protein binding [GO:0032092]; positive regulation of transcription by RNA polymerase II [GO:0045944]; positive regulation of type I interferon production [GO:0032481]; positive regulation of type I interferon-mediated signaling pathway [GO:0060340]; protein complex oligomerization [GO:0051259]; protein localization to endoplasmic reticulum [GO:0070972]; regulation of inflammatory response [GO:0050727]; reticulophagy [GO:0061709]
Q86XA0	reviewed	MET23_HUMAN	Histone-arginine methyltransferase METTL23 (EC 2.1.1.319) (Methyltransferase-like protein 23)	METTL23 C17orf95	cognition [GO:0050890]; epigenetic programing of male pronucleus [GO:0044727]; epigenetic programming in the zygotic pronuclei [GO:0044725]; methylation [GO:0032259]; positive regulation of transcription by RNA polymerase II [GO:0045944]
Q86YD1	reviewed	PTOV1_HUMAN	Prostate tumor-overexpressed gene 1 protein (PTOV-1) (Activator interaction domain-containing protein 2)	PTOV1 ACID2 PP642 UNQ6127/PRO20092	positive regulation of transcription by RNA polymerase II [GO:0045944]
Q86YN6	reviewed	PRGC2_HUMAN	Peroxisome proliferator-activated receptor gamma coactivator 1-beta (PGC-1-beta) (PPAR-gamma coactivator 1-beta) (PPARGC-1-beta) (PGC-1-related estrogen receptor alpha coactivator)	PPARGC1B PERC PGC1 PGC1B PPARGC1	actin filament organization [GO:0007015]; bone trabecula formation [GO:0060346]; cellular response to reactive oxygen species [GO:0034614]; intracellular estrogen receptor signaling pathway [GO:0030520]; mitochondrial transcription [GO:0006390]; negative regulation of DNA-templated transcription [GO:0045892]; ossification [GO:0001503]; positive regulation of bone resorption [GO:0045780]; positive regulation of cold-induced thermogenesis [GO:0120162]; positive regulation of osteoclast differentiation [GO:0045672]; positive regulation of phosphorylation [GO:0042327]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of DNA-templated transcription [GO:0006355]
Q86YW9	reviewed	MD12L_HUMAN	Mediator of RNA polymerase II transcription subunit 12-like protein (Mediator complex subunit 12-like protein) (Thyroid hormone receptor-associated-like protein) (Trinucleotide repeat-containing gene 11 protein-like)	MED12L KIAA1635 TNRC11L TRALP TRALPUSH PRO0314	positive regulation of transcription by RNA polymerase II [GO:0045944]
Q8HWS3	reviewed	RFX6_HUMAN	DNA-binding protein RFX6 (Regulatory factor X 6) (Regulatory factor X domain-containing protein 1)	RFX6 RFXDC1	endocrine pancreas development [GO:0031018]; glucose homeostasis [GO:0042593]; pancreatic A cell differentiation [GO:0003310]; pancreatic D cell differentiation [GO:0003311]; pancreatic epsilon cell differentiation [GO:0090104]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of insulin secretion involved in cellular response to glucose stimulus [GO:0035774]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of insulin secretion [GO:0050796]; regulation of transcription by RNA polymerase II [GO:0006357]; type B pancreatic cell differentiation [GO:0003309]
Q8IU80	reviewed	TMPS6_HUMAN	Transmembrane protease serine 6 (EC 3.4.21.-) (Matriptase-2)	TMPRSS6 UNQ354/PRO618	BMP signaling pathway [GO:0030509]; collagen catabolic process [GO:0030574]; extracellular matrix disassembly [GO:0022617]; intracellular iron ion homeostasis [GO:0006879]; membrane protein proteolysis [GO:0033619]; multicellular organismal-level iron ion homeostasis [GO:0060586]; negative regulation of BMP signaling pathway [GO:0030514]; negative regulation of DNA-templated transcription [GO:0045892]; negative regulation of transcription by RNA polymerase II [GO:0000122]; positive regulation of transcription by RNA polymerase II [GO:0045944]; self proteolysis [GO:0097264]
Q8IUI8	reviewed	CRLF3_HUMAN	Cytokine receptor-like factor 3 (Cytokine receptor-like molecule 9) (CREME-9) (Cytokine receptor-related protein 4) (Type I cytokine receptor-like factor p48)	CRLF3 CREME9 CRLM9 CYTOR4 P48	negative regulation of cell growth [GO:0030308]; negative regulation of G1/S transition of mitotic cell cycle [GO:2000134]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of receptor signaling pathway via JAK-STAT [GO:0046427]; positive regulation of transcription by RNA polymerase II [GO:0045944]
Q8IUM7	reviewed	NPAS4_HUMAN	Neuronal PAS domain-containing protein 4 (Neuronal PAS4) (Class E basic helix-loop-helix protein 79) (bHLHe79) (HLH-PAS transcription factor NXF) (PAS domain-containing protein 10)	NPAS4 BHLHE79 NXF PASD10	cell differentiation [GO:0030154]; cellular response to corticosterone stimulus [GO:0071386]; excitatory postsynaptic potential [GO:0060079]; inhibitory postsynaptic potential [GO:0060080]; inhibitory synapse assembly [GO:1904862]; learning [GO:0007612]; long-term memory [GO:0007616]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of synaptic plasticity [GO:0048167]; regulation of synaptic transmission, GABAergic [GO:0032228]; regulation of transcription by RNA polymerase II [GO:0006357]; short-term memory [GO:0007614]; social behavior [GO:0035176]
Q8IUR6	reviewed	CRERF_HUMAN	CREB3 regulatory factor (Luman recruitment factor) (LRF)	CREBRF C5orf41	negative regulation of endoplasmic reticulum unfolded protein response [GO:1900102]; negative regulation of transcription by RNA polymerase II [GO:0000122]; positive regulation of protein catabolic process [GO:0045732]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of transcription by RNA polymerase II [GO:0006357]; response to endoplasmic reticulum stress [GO:0034976]; response to unfolded protein [GO:0006986]
Q8IVW6	reviewed	ARI3B_HUMAN	AT-rich interactive domain-containing protein 3B (ARID domain-containing protein 3B) (Bright and dead ringer protein) (Bright-like protein)	ARID3B BDP DRIL2	positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of transcription by RNA polymerase II [GO:0006357]
Q8IX07	reviewed	FOG1_HUMAN	Zinc finger protein ZFPM1 (Friend of GATA protein 1) (FOG-1) (Friend of GATA 1) (Zinc finger protein 89A) (Zinc finger protein multitype 1)	ZFPM1 FOG1 ZFN89A	atrial septum morphogenesis [GO:0060413]; atrioventricular valve morphogenesis [GO:0003181]; cardiac muscle tissue morphogenesis [GO:0055008]; definitive erythrocyte differentiation [GO:0060318]; embryonic hemopoiesis [GO:0035162]; erythrocyte differentiation [GO:0030218]; granulocyte differentiation [GO:0030851]; heart development [GO:0007507]; megakaryocyte development [GO:0035855]; megakaryocyte differentiation [GO:0030219]; mitral valve formation [GO:0003192]; negative regulation of interleukin-4 production [GO:0032713]; negative regulation of mast cell differentiation [GO:0060377]; negative regulation of protein binding [GO:0032091]; negative regulation of transcription by RNA polymerase II [GO:0000122]; outflow tract morphogenesis [GO:0003151]; platelet formation [GO:0030220]; positive regulation of transcription by RNA polymerase II [GO:0045944]; positive regulation of type II interferon production [GO:0032729]; primitive erythrocyte differentiation [GO:0060319]; regulation of chemokine production [GO:0032642]; regulation of definitive erythrocyte differentiation [GO:0010724]; T-helper cell lineage commitment [GO:0002295]; tricuspid valve formation [GO:0003195]; ventricular septum morphogenesis [GO:0060412]
Q8IXJ6	reviewed	SIR2_HUMAN	NAD-dependent protein deacetylase sirtuin-2 (EC 2.3.1.286) (NAD-dependent protein defatty-acylase sirtuin-2) (EC 2.3.1.-) (Regulatory protein SIR2 homolog 2) (SIR2-like protein 2)	SIRT2 SIR2L SIR2L2	autophagy [GO:0006914]; cell division [GO:0051301]; cellular lipid catabolic process [GO:0044242]; cellular response to caloric restriction [GO:0061433]; cellular response to epinephrine stimulus [GO:0071872]; cellular response to hypoxia [GO:0071456]; cellular response to oxidative stress [GO:0034599]; epigenetic regulation of gene expression [GO:0040029]; heterochromatin formation [GO:0031507]; innate immune response [GO:0045087]; meiotic cell cycle [GO:0051321]; mitotic nuclear membrane reassembly [GO:0007084]; myelination in peripheral nervous system [GO:0022011]; negative regulation of autophagy [GO:0010507]; negative regulation of DNA-templated transcription [GO:0045892]; negative regulation of fat cell differentiation [GO:0045599]; negative regulation of NLRP3 inflammasome complex assembly [GO:1900226]; negative regulation of oligodendrocyte progenitor proliferation [GO:0070446]; negative regulation of peptidyl-threonine phosphorylation [GO:0010801]; negative regulation of protein catabolic process [GO:0042177]; negative regulation of reactive oxygen species metabolic process [GO:2000378]; negative regulation of satellite cell differentiation [GO:1902725]; negative regulation of striated muscle tissue development [GO:0045843]; negative regulation of transcription by RNA polymerase II [GO:0000122]; NLRP3 inflammasome complex assembly [GO:0044546]; peptidyl-lysine deacetylation [GO:0034983]; positive regulation of attachment of spindle microtubules to kinetochore [GO:0051987]; positive regulation of cell division [GO:0051781]; positive regulation of DNA binding [GO:0043388]; positive regulation of execution phase of apoptosis [GO:1900119]; positive regulation of fatty acid biosynthetic process [GO:0045723]; positive regulation of meiotic nuclear division [GO:0045836]; positive regulation of oocyte maturation [GO:1900195]; positive regulation of proteasomal ubiquitin-dependent protein catabolic process [GO:0032436]; positive regulation of transcription by RNA polymerase II [GO:0045944]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein deacetylation [GO:0006476]; rDNA heterochromatin formation [GO:0000183]; regulation of cell cycle [GO:0051726]; regulation of exit from mitosis [GO:0007096]; regulation of myelination [GO:0031641]; regulation of phosphorylation [GO:0042325]; response to redox state [GO:0051775]; substantia nigra development [GO:0021762]; subtelomeric heterochromatin formation [GO:0031509]; tubulin deacetylation [GO:0090042]
Q8IXJ9	reviewed	ASXL1_HUMAN	Polycomb group protein ASXL1 (Additional sex combs-like protein 1)	ASXL1 KIAA0978	animal organ morphogenesis [GO:0009887]; bone marrow development [GO:0048539]; cell morphogenesis [GO:0000902]; chromatin organization [GO:0006325]; heart morphogenesis [GO:0003007]; hemopoiesis [GO:0030097]; homeostasis of number of cells [GO:0048872]; lung saccule development [GO:0060430]; negative regulation of fat cell differentiation [GO:0045599]; negative regulation of peroxisome proliferator activated receptor signaling pathway [GO:0035359]; podocyte development [GO:0072015]; positive regulation of retinoic acid receptor signaling pathway [GO:0048386]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of kidney size [GO:0035564]; response to retinoic acid [GO:0032526]; thymus development [GO:0048538]
Q8IZL2	reviewed	MAML2_HUMAN	Mastermind-like protein 2 (Mam-2)	MAML2 KIAA1819	Notch signaling pathway [GO:0007219]; positive regulation of transcription by RNA polymerase II [GO:0045944]; positive regulation of transcription of Notch receptor target [GO:0007221]
Q8IZL8	reviewed	PELP1_HUMAN	Proline-, glutamic acid- and leucine-rich protein 1 (Modulator of non-genomic activity of estrogen receptor) (Transcription factor HMX3)	PELP1 HMX3 MNAR	cellular response to estrogen stimulus [GO:0071391]; positive regulation of transcription by RNA polymerase II [GO:0045944]; rRNA processing [GO:0006364]
Q8IZQ8	reviewed	MYCD_HUMAN	Myocardin	MYOCD MYCD	cardiac muscle cell apoptotic process [GO:0010659]; cardiac muscle cell differentiation [GO:0055007]; cardiac muscle cell myoblast differentiation [GO:0060379]; cardiac vascular smooth muscle cell differentiation [GO:0060947]; cardiac ventricle development [GO:0003231]; cardiocyte differentiation [GO:0035051]; cellular component maintenance [GO:0043954]; digestive tract development [GO:0048565]; ductus arteriosus closure [GO:0097070]; lung alveolus development [GO:0048286]; negative regulation of amyloid-beta clearance [GO:1900222]; negative regulation of cardiac muscle cell apoptotic process [GO:0010667]; negative regulation of cell adhesion molecule production [GO:0060354]; negative regulation of cell population proliferation [GO:0008285]; negative regulation of cyclin-dependent protein serine/threonine kinase activity [GO:0045736]; negative regulation of myotube differentiation [GO:0010832]; negative regulation of platelet-derived growth factor receptor-beta signaling pathway [GO:2000587]; negative regulation of skeletal muscle cell differentiation [GO:2001015]; negative regulation of transcription by RNA polymerase II [GO:0000122]; negative regulation of vascular associated smooth muscle cell migration [GO:1904753]; negative regulation of vascular associated smooth muscle cell proliferation [GO:1904706]; positive regulation of cardiac muscle cell differentiation [GO:2000727]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of DNA-binding transcription factor activity [GO:0051091]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of miRNA transcription [GO:1902895]; positive regulation of smooth muscle cell differentiation [GO:0051152]; positive regulation of smooth muscle contraction [GO:0045987]; positive regulation of transcription by RNA polymerase II [GO:0045944]; positive regulation of transforming growth factor beta receptor signaling pathway [GO:0030511]; regulation of cell growth by extracellular stimulus [GO:0001560]; regulation of myoblast differentiation [GO:0045661]; regulation of phenotypic switching [GO:1900239]; regulation of smooth muscle cell differentiation [GO:0051150]; response to hypoxia [GO:0001666]; smooth muscle cell differentiation [GO:0051145]; transcription initiation-coupled chromatin remodeling [GO:0045815]; urinary bladder development [GO:0060157]; uterus development [GO:0060065]; vasculogenesis [GO:0001570]; ventricular cardiac muscle cell differentiation [GO:0055012]
