Entry	Reviewed	Entry Name	Protein names	Gene Names	Gene Ontology (biological process)
A1L2Z5	unreviewed	A1L2Z5_HUMAN	Protocadherin alpha 3	PCDHA3	homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
A2NHJ0	unreviewed	A2NHJ0_HUMAN	HMGI-C chimeric transcript mRNA		cell-cell adhesion [GO:0098609]
A4FU17	unreviewed	A4FU17_HUMAN	PCDHGC4 protein	PCDHGC4	homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
A4FUP3	unreviewed	A4FUP3_HUMAN	PCDHGA3 protein	PCDHGA3	homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
A4FUP4	unreviewed	A4FUP4_HUMAN	PCDHGA3 protein	PCDHGA3	homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
A4IF48	unreviewed	A4IF48_HUMAN	PCDHGA6 protein	PCDHGA6	homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
A4IF53	unreviewed	A4IF53_HUMAN	PCDHGA3 protein	PCDHGA3	homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
A7E2D9	unreviewed	A7E2D9_HUMAN	PCDH9 protein	PCDH9	homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
A8K0E7	unreviewed	A8K0E7_HUMAN	cDNA FLJ77464, highly similar to Homo sapiens protocadherin 1 (cadherin-like 1) (PCDH1), transcript variant 1, mRNA		homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
A8K0W1	unreviewed	A8K0W1_HUMAN	cDNA FLJ76645, highly similar to Homo sapiens protocadherin 11 Y-linked (PCDH11Y), transcript variant a, mRNA		homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
A8K4K0	unreviewed	A8K4K0_HUMAN	cDNA FLJ75006, highly similar to Homo sapiens CD177 molecule, mRNA		cell-cell adhesion via plasma-membrane adhesion molecules [GO:0098742]; cell-cell junction maintenance [GO:0045217]; leukocyte cell-cell adhesion [GO:0007159]; positive regulation of neutrophil degranulation [GO:0043315]; regulation of integrin-mediated signaling pathway [GO:2001044]
A8K4T0	unreviewed	A8K4T0_HUMAN	cDNA FLJ76806, highly similar to Homo sapiens roundabout, axon guidance receptor, homolog 3 (Drosophila) (ROBO3), mRNA		cell-cell adhesion [GO:0098609]
A8KAP5	unreviewed	A8KAP5_HUMAN	cDNA FLJ76426, highly similar to Homo sapiens intercellular adhesion molecule 2 (ICAM2), mRNA		cell-cell adhesion [GO:0098609]
A9X9L1	unreviewed	A9X9L1_HUMAN	Desmocollin 2	DSC2	homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
B1AVV0	unreviewed	B1AVV0_HUMAN	Cadherin related 23	CDH23	homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
B2R5G4	unreviewed	B2R5G4_HUMAN	cDNA, FLJ92465, highly similar to Homo sapiens LIM and senescent cell antigen-like domains 3 (LIMS3), mRNA		cell-cell adhesion [GO:0098609]; cell-cell junction organization [GO:0045216]; positive regulation of integrin-mediated signaling pathway [GO:2001046]; positive regulation of substrate adhesion-dependent cell spreading [GO:1900026]
B2R6V7	unreviewed	B2R6V7_HUMAN	cDNA, FLJ93139, highly similar to Homo sapiens myotilin (MYOT), mRNA		axon guidance [GO:0007411]; dendrite self-avoidance [GO:0070593]; homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
B2R708	unreviewed	B2R708_HUMAN	cDNA, FLJ93213, highly similar to Homo sapiens protocadherin beta 15 (PCDHB15), mRNA		homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]; nervous system development [GO:0007399]
B2R736	unreviewed	B2R736_HUMAN	cDNA, FLJ93263, highly similar to Homo sapiens intercellular adhesion molecule 3 (ICAM3), mRNA		cell-cell adhesion [GO:0098609]
B2R8M3	unreviewed	B2R8M3_HUMAN	cDNA, FLJ93967, highly similar to Homo sapiens protocadherin beta 11 (PCDHB11), mRNA		homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]; nervous system development [GO:0007399]
B2R951	unreviewed	B2R951_HUMAN	cDNA, FLJ94214, highly similar to Homo sapiens protocadherin beta 4 (PCDHB4), mRNA		homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]; nervous system development [GO:0007399]
B2RBD0	unreviewed	B2RBD0_HUMAN	cDNA, FLJ95446, highly similar to Homo sapiens protocadherin 20 (PCDH20), mRNA		homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
B2RBF7	unreviewed	B2RBF7_HUMAN	cDNA, FLJ95485, highly similar to Homo sapiens protocadherin beta 2 (PCDHB2), mRNA		homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]; nervous system development [GO:0007399]
B2RCB6	unreviewed	B2RCB6_HUMAN	Astrotactin 2	ASTN2 hCG_2036769	neuron cell-cell adhesion [GO:0007158]; neuron migration [GO:0001764]
B2RCB8	unreviewed	B2RCB8_HUMAN	cDNA, FLJ95971, highly similar to Homo sapiens protocadherin 12 (PCDH12), mRNA		homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
B2RN89	unreviewed	B2RN89_HUMAN	Protocadherin alpha 8	PCDHA8	homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
B2RNA7	unreviewed	B2RNA7_HUMAN	HCG1982192, isoform CRA_y (Protocadherin alpha subfamily C, 1)	PCDHAC1 hCG_1982192	homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]; nervous system development [GO:0007399]
B3KN99	unreviewed	B3KN99_HUMAN	cDNA FLJ14002 fis, clone Y79AA1002307, highly similar to Homo sapiens astrotactin 2 (ASTN2), transcript variant 4, mRNA		neuron cell-cell adhesion [GO:0007158]; neuron migration [GO:0001764]
B3KPI2	unreviewed	B3KPI2_HUMAN	cDNA FLJ31829 fis, clone NT2RP6000110, highly similar to Protocadherin beta 10		homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]; nervous system development [GO:0007399]
B3KQ34	unreviewed	B3KQ34_HUMAN	cDNA FLJ32716 fis, clone TESTI2000808, highly similar to Contactin-4		axon guidance [GO:0007411]; brain development [GO:0007420]
B3KQM8	unreviewed	B3KQM8_HUMAN	cDNA FLJ90752 fis, clone PLACE3000181, highly similar to Homo sapiens protocadherin 1 (cadherin-like 1) (PCDH1), transcript variant 2, mRNA		homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
B3KRB4	unreviewed	B3KRB4_HUMAN	cDNA FLJ33973 fis, clone DFNES2001800, highly similar to Homo sapiens FAT tumor suppressor homolog 4 (Drosophila) (FAT4), mRNA		cell-cell adhesion [GO:0098609]
B3KRX0	unreviewed	B3KRX0_HUMAN	cDNA FLJ35011 fis, clone OCBBF2013149, highly similar to Neuronal cell adhesion molecule		axon guidance [GO:0007411]; brain development [GO:0007420]
B3KSZ7	unreviewed	B3KSZ7_HUMAN	cDNA FLJ37361 fis, clone BRAMY2023514, highly similar to Protocadherin-20		homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
B3KT29	unreviewed	B3KT29_HUMAN	cDNA FLJ37530 fis, clone BRCAN2012713, highly similar to Receptor-type tyrosine-protein phosphatase U		synaptic membrane adhesion [GO:0099560]
B3KT73	unreviewed	B3KT73_HUMAN	cDNA FLJ37784 fis, clone BRHIP2028303, highly similar to Homo sapiens dachsous 2 (Drosophila) (DCHS2), transcript variant 1, mRNA		homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
B3KTG6	unreviewed	B3KTG6_HUMAN	cDNA FLJ38210 fis, clone FCBBF1000546, highly similar to neuronal cell adhesion molecule		cell-cell adhesion [GO:0098609]
B3KU71	unreviewed	B3KU71_HUMAN	PCDH19 protein (cDNA FLJ39272 fis, clone OCBBF2010709, highly similar to Protocadherin-19)	PCDH19	homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
B3KUI3	unreviewed	B3KUI3_HUMAN	cDNA FLJ39966 fis, clone SPLEN2027395, highly similar to Junctional adhesion molecule-like		heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules [GO:0007157]; monocyte extravasation [GO:0035696]; neutrophil chemotaxis [GO:0030593]; neutrophil extravasation [GO:0072672]
B3KUN6	unreviewed	B3KUN6_HUMAN	cDNA FLJ40314 fis, clone TESTI2030322, highly similar to Contactin-4		axon guidance [GO:0007411]; brain development [GO:0007420]
B3KUR8	unreviewed	B3KUR8_HUMAN	cDNA FLJ40483 fis, clone TESTI2043758, highly similar to Neurofascin		axon guidance [GO:0007411]; brain development [GO:0007420]
B3KWC2	unreviewed	B3KWC2_HUMAN	cDNA FLJ42746 fis, clone BRAWH3000166, highly similar to Contactin-2		axon guidance [GO:0007411]; brain development [GO:0007420]
B3KX87	unreviewed	B3KX87_HUMAN	cDNA FLJ44975 fis, clone BRAWH3001783, highly similar to Protocadherin-15		homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]; inner ear development [GO:0048839]; sensory perception of sound [GO:0007605]
B3KXH9	unreviewed	B3KXH9_HUMAN	cDNA FLJ45423 fis, clone BRHIP3036936, highly similar to Homo sapiens astrotactin 2 (ASTN2), transcript variant 2, mRNA		neuron cell-cell adhesion [GO:0007158]; neuron migration [GO:0001764]
B4DDN3	unreviewed	B4DDN3_HUMAN	cDNA FLJ56615, highly similar to Mus musculus odd Oz/ten-m homolog 2 (Drosophila) (Odz2), transcript variant 1, mRNA		heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules [GO:0007157]; neuron development [GO:0048666]
B4DDZ6	unreviewed	B4DDZ6_HUMAN	cDNA FLJ61211, highly similar to OX-2 membrane glycoprotein		heterotypic cell-cell adhesion [GO:0034113]; negative regulation of neuroinflammatory response [GO:0150079]
B4DE29	unreviewed	B4DE29_HUMAN	cDNA FLJ53552, highly similar to Protocadherin beta 16		homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
B4DEQ8	unreviewed	B4DEQ8_HUMAN	cDNA FLJ60443, moderately similar to Protocadherin-8		homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
B4DF10	unreviewed	B4DF10_HUMAN	cDNA FLJ59856, moderately similar to Acidic fibroblast growth factor intracellular-binding protein		platelet aggregation [GO:0070527]
B4DFP9	unreviewed	B4DFP9_HUMAN	cDNA FLJ61107, highly similar to Neuronal cell adhesion molecule		axon guidance [GO:0007411]; brain development [GO:0007420]
B4DGF3	unreviewed	B4DGF3_HUMAN	cDNA FLJ61113, highly similar to Talin-2		cell-cell adhesion [GO:0098609]
B4DGP0	unreviewed	B4DGP0_HUMAN	cDNA FLJ53864, highly similar to Contactin-5		axon guidance [GO:0007411]; brain development [GO:0007420]
B4DGV0	unreviewed	B4DGV0_HUMAN	cDNA FLJ60251, highly similar to Contactin-6		axon guidance [GO:0007411]; brain development [GO:0007420]
B4DHR9	unreviewed	B4DHR9_HUMAN	cDNA FLJ50962, highly similar to P-selectin glycoprotein ligand 1		leukocyte tethering or rolling [GO:0050901]
B4DHW3	unreviewed	B4DHW3_HUMAN	cDNA FLJ56438, highly similar to Neurofascin		axon guidance [GO:0007411]; brain development [GO:0007420]
B4DJM8	unreviewed	B4DJM8_HUMAN	cDNA FLJ56534, highly similar to Protocadherin beta 13		homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]; nervous system development [GO:0007399]
B4DK48	unreviewed	B4DK48_HUMAN	cDNA FLJ53604, highly similar to Receptor-type tyrosine-protein phosphatase delta		synaptic membrane adhesion [GO:0099560]
B4DKH9	unreviewed	B4DKH9_HUMAN	cDNA FLJ51235, highly similar to Acidic fibroblast growth factorintracellular-binding protein		platelet aggregation [GO:0070527]
B4DKQ1	unreviewed	B4DKQ1_HUMAN	cDNA FLJ59919, highly similar to Integrin alpha-X		cell adhesion mediated by integrin [GO:0033627]; cell-cell adhesion [GO:0098609]; cell-matrix adhesion [GO:0007160]; integrin-mediated signaling pathway [GO:0007229]
B4DMJ0	unreviewed	B4DMJ0_HUMAN	cDNA FLJ59170, highly similar to Roundabout homolog 1		cell-cell adhesion [GO:0098609]
B4DNT6	unreviewed	B4DNT6_HUMAN	cDNA FLJ53631, highly similar to Intercellular adhesion molecule 1		cell-cell adhesion [GO:0098609]
B4DQW5	unreviewed	B4DQW5_HUMAN	cDNA FLJ53641, highly similar to Intercellular adhesion molecule 1		cell-cell adhesion [GO:0098609]
B4DR95	unreviewed	B4DR95_HUMAN	cDNA FLJ60048, highly similar to Acidic fibroblast growth factor intracellular-binding protein (cDNA, FLJ78875, highly similar to Acidic fibroblast growth factor intracellular-binding protein)		platelet aggregation [GO:0070527]
B4DRH7	unreviewed	B4DRH7_HUMAN	cDNA FLJ61350, highly similar to Neurofascin		axon guidance [GO:0007411]; brain development [GO:0007420]
B4DRK2	unreviewed	B4DRK2_HUMAN	Catenin delta 2 (cDNA FLJ56233, highly similar to Catenin delta-2)	CTNND2	cell-cell adhesion [GO:0098609]
B4DSA0	unreviewed	B4DSA0_HUMAN	cDNA FLJ61367, highly similar to Protocadherin-11 X-linked		homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
B4DSB6	unreviewed	B4DSB6_HUMAN	cDNA FLJ51292, highly similar to Protocadherin beta 6		homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]; nervous system development [GO:0007399]
B4DSM3	unreviewed	B4DSM3_HUMAN	cDNA FLJ56943, highly similar to Protocadherin-11 X-linked		homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
B4DT54	unreviewed	B4DT54_HUMAN	cDNA FLJ52447, highly similar to P-selectin glycoprotein ligand 1		leukocyte tethering or rolling [GO:0050901]
B4DTR2	unreviewed	B4DTR2_HUMAN	Cadherin 5 (cDNA FLJ51088, highly similar to Cadherin-5)	CDH5	homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
B4DUA8	unreviewed	B4DUA8_HUMAN	cDNA FLJ53887, highly similar to Protocadherin-1		homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
B4DUX2	unreviewed	B4DUX2_HUMAN	cDNA FLJ59126, highly similar to Particularly interesting new Cys-His protein		cell-cell adhesion [GO:0098609]; cell-cell junction organization [GO:0045216]; positive regulation of integrin-mediated signaling pathway [GO:2001046]; positive regulation of substrate adhesion-dependent cell spreading [GO:1900026]
B4DVQ1	unreviewed	B4DVQ1_HUMAN	cDNA FLJ59288, highly similar to Roundabout homolog 2		cell-cell adhesion [GO:0098609]
B4DW32	unreviewed	B4DW32_HUMAN	cDNA FLJ58480, highly similar to Protocadherin beta 14		homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]; nervous system development [GO:0007399]
B4DWI5	unreviewed	B4DWI5_HUMAN	cDNA FLJ57217, highly similar to Receptor-type tyrosine-protein phosphatase Fprecursor		synaptic membrane adhesion [GO:0099560]
B4DX00	unreviewed	B4DX00_HUMAN	cDNA FLJ61440, highly similar to Izumo sperm-egg fusion protein 1		fusion of sperm to egg plasma membrane involved in single fertilization [GO:0007342]; sperm-egg recognition [GO:0035036]
B4DY80	unreviewed	B4DY80_HUMAN	cDNA FLJ56592, highly similar to Mus musculus odd Oz/ten-m homolog 2 (Drosophila) (Odz2), transcript variant 1, mRNA		heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules [GO:0007157]; neuron development [GO:0048666]
B4DYX2	unreviewed	B4DYX2_HUMAN	cDNA FLJ51404, highly similar to Netrin receptor DCC		axon guidance [GO:0007411]; cell-cell adhesion [GO:0098609]; neuron migration [GO:0001764]
B4E0G3	unreviewed	B4E0G3_HUMAN	cDNA FLJ51428, highly similar to T-cell surface antigen CD2		cell-cell adhesion [GO:0098609]; positive regulation of type II interferon production [GO:0032729]
B7Z5T1	unreviewed	B7Z5T1_HUMAN	cDNA FLJ52406, highly similar to Crumbs homolog 1		establishment or maintenance of epithelial cell apical/basal polarity [GO:0045197]; heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules [GO:0007157]
B7Z646	unreviewed	B7Z646_HUMAN	cDNA FLJ60861, highly similar to Discs large homolog 2		cell-cell adhesion [GO:0098609]; chemical synaptic transmission [GO:0007268]; establishment or maintenance of epithelial cell apical/basal polarity [GO:0045197]; receptor clustering [GO:0043113]; receptor localization to synapse [GO:0097120]
B7Z6W6	unreviewed	B7Z6W6_HUMAN	cDNA FLJ52268, highly similar to Intercellular adhesion molecule 3		cell-cell adhesion [GO:0098609]
B7Z871	unreviewed	B7Z871_HUMAN	cDNA FLJ50930, highly similar to Lipoma-preferred partner		cell-cell adhesion [GO:0098609]
B7Z8D6	unreviewed	B7Z8D6_HUMAN	cDNA FLJ54771, highly similar to Neural cell adhesion molecule 1, 120 kDa isoform		cell-cell adhesion [GO:0098609]
B7Z8U8	unreviewed	B7Z8U8_HUMAN	cDNA FLJ57480, moderately similar to Platelet endothelial cell adhesion molecule		cell surface receptor signaling pathway [GO:0007166]; cell-cell adhesion via plasma-membrane adhesion molecules [GO:0098742]
B7Z8W0	unreviewed	B7Z8W0_HUMAN	cDNA FLJ59653, highly similar to Lipoma-preferred partner		cell-cell adhesion [GO:0098609]
B7Z930	unreviewed	B7Z930_HUMAN	cDNA FLJ53616		homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
B7ZAE8	unreviewed	B7ZAE8_HUMAN	cDNA, FLJ79162, highly similar to Protocadherin-11 X-linked		homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
B7ZKP3	unreviewed	B7ZKP3_HUMAN	ASTN2 protein	ASTN2	neuron cell-cell adhesion [GO:0007158]; neuron migration [GO:0001764]
B7ZKP4	unreviewed	B7ZKP4_HUMAN	ASTN2 protein	ASTN2	neuron cell-cell adhesion [GO:0007158]; neuron migration [GO:0001764]
B7ZKP5	unreviewed	B7ZKP5_HUMAN	ASTN2 protein	ASTN2	neuron cell-cell adhesion [GO:0007158]; neuron migration [GO:0001764]
B7ZLW0	unreviewed	B7ZLW0_HUMAN	LPP protein	LPP	cell-cell adhesion [GO:0098609]
C9JIE7	unreviewed	C9JIE7_HUMAN	Endothelial cell adhesion molecule	ESAM	cell-cell adhesion [GO:0098609]
C9JJX6	unreviewed	C9JJX6_HUMAN	ARVCF delta catenin family member	ARVCF	cell-cell adhesion [GO:0098609]
D2N288	unreviewed	D2N288_HUMAN	Putative CD177 protein	CD177	cell-cell adhesion via plasma-membrane adhesion molecules [GO:0098742]; cell-cell junction maintenance [GO:0045217]; leukocyte cell-cell adhesion [GO:0007159]; positive regulation of neutrophil degranulation [GO:0043315]; regulation of integrin-mediated signaling pathway [GO:2001044]
D6RAX3	unreviewed	D6RAX3_HUMAN	Protocadherin 1	PCDH1	homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
D6RBA8	unreviewed	D6RBA8_HUMAN	Catenin delta 2	CTNND2	cell-cell adhesion [GO:0098609]
D6RBG2	unreviewed	D6RBG2_HUMAN	Protocadherin 1	PCDH1	homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
D6RC65	unreviewed	D6RC65_HUMAN	Catenin delta 2	CTNND2	cell-cell adhesion [GO:0098609]
D6RCE4	unreviewed	D6RCE4_HUMAN	FAT atypical cadherin 1	FAT1	homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
D6RER2	unreviewed	D6RER2_HUMAN	Cadherin 18	CDH18	homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]
